trial,class,flips,ns,seed,kem,decap_rc
9134,flipped,4,12334,123,kyber1024,0
9135,flipped,4,12375,123,kyber1024,0
9136,flipped,4,12417,123,kyber1024,0
9137,flipped,4,12458,123,kyber1024,0
9138,flipped,4,12417,123,kyber1024,0
9139,flipped,4,12375,123,kyber1024,0
9140,flipped,4,12458,123,kyber1024,0
9141,flipped,4,12375,123,kyber1024,0
9142,flipped,4,12417,123,kyber1024,0
9143,flipped,4,12500,123,kyber1024,0
9144,flipped,4,12458,123,kyber1024,0
9145,flipped,4,12333,123,kyber1024,0
9146,flipped,4,12416,123,kyber1024,0
9147,flipped,4,12375,123,kyber1024,0
9148,flipped,4,12375,123,kyber1024,0
9149,flipped,4,12375,123,kyber1024,0
9150,flipped,4,12334,123,kyber1024,0
9151,flipped,4,12500,123,kyber1024,0
9152,flipped,4,12375,123,kyber1024,0
9153,flipped,4,12458,123,kyber1024,0
9154,flipped,4,12375,123,kyber1024,0
9155,flipped,4,12417,123,kyber1024,0
9156,flipped,4,12458,123,kyber1024,0
9157,flipped,4,12417,123,kyber1024,0
9158,flipped,4,12375,123,kyber1024,0
9159,flipped,4,12334,123,kyber1024,0
9160,flipped,4,12416,123,kyber1024,0
9161,flipped,4,12375,123,kyber1024,0
9162,flipped,4,12333,123,kyber1024,0
9163,flipped,4,12458,123,kyber1024,0
9164,flipped,4,12375,123,kyber1024,0
9165,flipped,4,12417,123,kyber1024,0
9166,flipped,4,12458,123,kyber1024,0
9167,flipped,4,12458,123,kyber1024,0
9168,flipped,4,12417,123,kyber1024,0
9169,flipped,4,12333,123,kyber1024,0
9170,flipped,4,12375,123,kyber1024,0
9171,flipped,4,12417,123,kyber1024,0
9172,flipped,4,12375,123,kyber1024,0
9173,flipped,4,12375,123,kyber1024,0
9174,flipped,4,12292,123,kyber1024,0
9175,flipped,4,12458,123,kyber1024,0
9176,flipped,4,12458,123,kyber1024,0
9177,flipped,4,12375,123,kyber1024,0
9178,flipped,4,12375,123,kyber1024,0
9179,flipped,4,12459,123,kyber1024,0
9180,flipped,4,12333,123,kyber1024,0
9181,flipped,4,12459,123,kyber1024,0
9182,flipped,4,12417,123,kyber1024,0
9183,flipped,4,12292,123,kyber1024,0
9184,flipped,4,12416,123,kyber1024,0
9185,flipped,4,12417,123,kyber1024,0
9186,flipped,4,12417,123,kyber1024,0
9187,flipped,4,12375,123,kyber1024,0
9188,flipped,4,12375,123,kyber1024,0
9189,flipped,4,12333,123,kyber1024,0
9190,flipped,4,12375,123,kyber1024,0
9191,flipped,4,12417,123,kyber1024,0
9192,flipped,4,12375,123,kyber1024,0
9193,flipped,4,12292,123,kyber1024,0
9194,flipped,4,12375,123,kyber1024,0
9195,flipped,4,12375,123,kyber1024,0
9196,flipped,4,12458,123,kyber1024,0
9197,flipped,4,12500,123,kyber1024,0
9198,flipped,4,12417,123,kyber1024,0
9199,flipped,4,12334,123,kyber1024,0
9200,flipped,4,12417,123,kyber1024,0
9201,flipped,4,12542,123,kyber1024,0
9202,flipped,4,12375,123,kyber1024,0
9203,flipped,4,12417,123,kyber1024,0
9204,flipped,4,12334,123,kyber1024,0
9205,flipped,4,12375,123,kyber1024,0
9206,flipped,4,12458,123,kyber1024,0
9207,flipped,4,12417,123,kyber1024,0
9208,flipped,4,12375,123,kyber1024,0
9209,flipped,4,12333,123,kyber1024,0
9210,flipped,4,12333,123,kyber1024,0
9211,flipped,4,12333,123,kyber1024,0
9212,flipped,4,12375,123,kyber1024,0
9213,flipped,4,12458,123,kyber1024,0
9214,flipped,4,12375,123,kyber1024,0
9215,flipped,4,12500,123,kyber1024,0
9216,flipped,4,12458,123,kyber1024,0
9217,flipped,4,12375,123,kyber1024,0
9218,flipped,4,12417,123,kyber1024,0
9219,flipped,4,12458,123,kyber1024,0
9220,flipped,4,12417,123,kyber1024,0
9221,flipped,4,12417,123,kyber1024,0
9222,flipped,4,12375,123,kyber1024,0
9223,flipped,4,12375,123,kyber1024,0
9224,flipped,4,12416,123,kyber1024,0
9225,flipped,4,12417,123,kyber1024,0
9226,flipped,4,12416,123,kyber1024,0
9227,flipped,4,12416,123,kyber1024,0
9228,flipped,4,12333,123,kyber1024,0
9229,flipped,4,12375,123,kyber1024,0
9230,flipped,4,12417,123,kyber1024,0
9231,flipped,4,12417,123,kyber1024,0
9232,flipped,4,12333,123,kyber1024,0
9233,flipped,4,12417,123,kyber1024,0
9234,flipped,4,12417,123,kyber1024,0
9235,flipped,4,12334,123,kyber1024,0
9236,flipped,4,12416,123,kyber1024,0
9237,flipped,4,12375,123,kyber1024,0
9238,flipped,4,12334,123,kyber1024,0
9239,flipped,4,12500,123,kyber1024,0
9240,flipped,4,12333,123,kyber1024,0
9241,flipped,4,12291,123,kyber1024,0
9242,flipped,4,12375,123,kyber1024,0
9243,flipped,4,12375,123,kyber1024,0
9244,flipped,4,12334,123,kyber1024,0
9245,flipped,4,12375,123,kyber1024,0
9246,flipped,4,12375,123,kyber1024,0
9247,flipped,4,12375,123,kyber1024,0
9248,flipped,4,12333,123,kyber1024,0
9249,flipped,4,12333,123,kyber1024,0
9250,flipped,4,12333,123,kyber1024,0
9251,flipped,4,12417,123,kyber1024,0
9252,flipped,4,12375,123,kyber1024,0
9253,flipped,4,12291,123,kyber1024,0
9254,flipped,4,12375,123,kyber1024,0
9255,flipped,4,12375,123,kyber1024,0
9256,flipped,4,12375,123,kyber1024,0
9257,flipped,4,12333,123,kyber1024,0
9258,flipped,4,12417,123,kyber1024,0
9259,flipped,4,12416,123,kyber1024,0
9260,flipped,4,12459,123,kyber1024,0
9261,flipped,4,12458,123,kyber1024,0
9262,flipped,4,12500,123,kyber1024,0
9263,flipped,4,12458,123,kyber1024,0
9264,flipped,4,12375,123,kyber1024,0
9265,flipped,4,12333,123,kyber1024,0
9266,flipped,4,12458,123,kyber1024,0
9267,flipped,4,12417,123,kyber1024,0
9268,flipped,4,12334,123,kyber1024,0
9269,flipped,4,12375,123,kyber1024,0
9270,flipped,4,12333,123,kyber1024,0
9271,flipped,4,12375,123,kyber1024,0
9272,flipped,4,12375,123,kyber1024,0
9273,flipped,4,12375,123,kyber1024,0
9274,flipped,4,12375,123,kyber1024,0
9275,flipped,4,12333,123,kyber1024,0
9276,flipped,4,12333,123,kyber1024,0
9277,flipped,4,12417,123,kyber1024,0
9278,flipped,4,12375,123,kyber1024,0
9279,flipped,4,12417,123,kyber1024,0
9280,flipped,4,12459,123,kyber1024,0
9281,flipped,4,12417,123,kyber1024,0
9282,flipped,4,12416,123,kyber1024,0
9283,flipped,4,12500,123,kyber1024,0
9284,flipped,4,12833,123,kyber1024,0
9285,flipped,4,12791,123,kyber1024,0
9286,flipped,4,12833,123,kyber1024,0
9287,flipped,4,13209,123,kyber1024,0
9288,flipped,4,12375,123,kyber1024,0
9289,flipped,4,12333,123,kyber1024,0
9290,flipped,4,12333,123,kyber1024,0
9291,flipped,4,12333,123,kyber1024,0
9292,flipped,4,12333,123,kyber1024,0
9293,flipped,4,12333,123,kyber1024,0
9294,flipped,4,12292,123,kyber1024,0
9295,flipped,4,12375,123,kyber1024,0
9296,flipped,4,12458,123,kyber1024,0
9297,flipped,4,12417,123,kyber1024,0
9298,flipped,4,12375,123,kyber1024,0
9299,flipped,4,12334,123,kyber1024,0
9300,flipped,4,13875,123,kyber1024,0
9301,flipped,4,12333,123,kyber1024,0
9302,flipped,4,12459,123,kyber1024,0
9303,flipped,4,12375,123,kyber1024,0
9304,flipped,4,13125,123,kyber1024,0
9305,flipped,4,12750,123,kyber1024,0
9306,flipped,4,12792,123,kyber1024,0
9307,flipped,4,12792,123,kyber1024,0
9308,flipped,4,12750,123,kyber1024,0
9309,flipped,4,12792,123,kyber1024,0
9310,flipped,4,12834,123,kyber1024,0
9311,flipped,4,12792,123,kyber1024,0
9312,flipped,4,12792,123,kyber1024,0
9313,flipped,4,12833,123,kyber1024,0
9314,flipped,4,12833,123,kyber1024,0
9315,flipped,4,12792,123,kyber1024,0
9316,flipped,4,12833,123,kyber1024,0
9317,flipped,4,13041,123,kyber1024,0
9318,flipped,4,12583,123,kyber1024,0
9319,flipped,4,12375,123,kyber1024,0
9320,flipped,4,12334,123,kyber1024,0
9321,flipped,4,12375,123,kyber1024,0
9322,flipped,4,12375,123,kyber1024,0
9323,flipped,4,12375,123,kyber1024,0
9324,flipped,4,12334,123,kyber1024,0
9325,flipped,4,12417,123,kyber1024,0
9326,flipped,4,12375,123,kyber1024,0
9327,flipped,4,12334,123,kyber1024,0
9328,flipped,4,12375,123,kyber1024,0
9329,flipped,4,12334,123,kyber1024,0
9330,flipped,4,12375,123,kyber1024,0
9331,flipped,4,12333,123,kyber1024,0
9332,flipped,4,12333,123,kyber1024,0
9333,flipped,4,12333,123,kyber1024,0
9334,flipped,4,12292,123,kyber1024,0
9335,flipped,4,12375,123,kyber1024,0
9336,flipped,4,12416,123,kyber1024,0
9337,flipped,4,12333,123,kyber1024,0
9338,flipped,4,12291,123,kyber1024,0
9339,flipped,4,12334,123,kyber1024,0
9340,flipped,4,12292,123,kyber1024,0
9341,flipped,4,12459,123,kyber1024,0
9342,flipped,4,12375,123,kyber1024,0
9343,flipped,4,12375,123,kyber1024,0
9344,flipped,4,12375,123,kyber1024,0
9345,flipped,4,12375,123,kyber1024,0
9346,flipped,4,12375,123,kyber1024,0
9347,flipped,4,12375,123,kyber1024,0
9348,flipped,4,12459,123,kyber1024,0
9349,flipped,4,12375,123,kyber1024,0
9350,flipped,4,12375,123,kyber1024,0
9351,flipped,4,12500,123,kyber1024,0
9352,flipped,4,12458,123,kyber1024,0
9353,flipped,4,12375,123,kyber1024,0
9354,flipped,4,12459,123,kyber1024,0
9355,flipped,4,12333,123,kyber1024,0
9356,flipped,4,12375,123,kyber1024,0
9357,flipped,4,12458,123,kyber1024,0
9358,flipped,4,12375,123,kyber1024,0
9359,flipped,4,12333,123,kyber1024,0
9360,flipped,4,12375,123,kyber1024,0
9361,flipped,4,12333,123,kyber1024,0
9362,flipped,4,12458,123,kyber1024,0
9363,flipped,4,12458,123,kyber1024,0
9364,flipped,4,12292,123,kyber1024,0
9365,flipped,4,12333,123,kyber1024,0
9366,flipped,4,12459,123,kyber1024,0
9367,flipped,4,12375,123,kyber1024,0
9368,flipped,4,12375,123,kyber1024,0
9369,flipped,4,12459,123,kyber1024,0
9370,flipped,4,12333,123,kyber1024,0
9371,flipped,4,12417,123,kyber1024,0
9372,flipped,4,12458,123,kyber1024,0
9373,flipped,4,12333,123,kyber1024,0
9374,flipped,4,12375,123,kyber1024,0
9375,flipped,4,12458,123,kyber1024,0
9376,flipped,4,12542,123,kyber1024,0
9377,flipped,4,12958,123,kyber1024,0
9378,flipped,4,12750,123,kyber1024,0
9379,flipped,4,12791,123,kyber1024,0
9380,flipped,4,12875,123,kyber1024,0
9381,flipped,4,12834,123,kyber1024,0
9382,flipped,4,12833,123,kyber1024,0
9383,flipped,4,12834,123,kyber1024,0
9384,flipped,4,12875,123,kyber1024,0
9385,flipped,4,13333,123,kyber1024,0
9386,flipped,4,13291,123,kyber1024,0
9387,flipped,4,13250,123,kyber1024,0
9388,flipped,4,13291,123,kyber1024,0
9389,flipped,4,13250,123,kyber1024,0
9390,flipped,4,13417,123,kyber1024,0
9391,flipped,4,13792,123,kyber1024,0
9392,flipped,4,13292,123,kyber1024,0
9393,flipped,4,13250,123,kyber1024,0
9394,flipped,4,13333,123,kyber1024,0
9395,flipped,4,13042,123,kyber1024,0
9396,flipped,4,12875,123,kyber1024,0
9397,flipped,4,13042,123,kyber1024,0
9398,flipped,4,12375,123,kyber1024,0
9399,flipped,4,13000,123,kyber1024,0
9400,flipped,4,12791,123,kyber1024,0
9401,flipped,4,12792,123,kyber1024,0
9402,flipped,4,13125,123,kyber1024,0
9403,flipped,4,12458,123,kyber1024,0
9404,flipped,4,12417,123,kyber1024,0
9405,flipped,4,12458,123,kyber1024,0
9406,flipped,4,12542,123,kyber1024,0
9407,flipped,4,12500,123,kyber1024,0
9408,flipped,4,12417,123,kyber1024,0
9409,flipped,4,12417,123,kyber1024,0
9410,flipped,4,12375,123,kyber1024,0
9411,flipped,4,12417,123,kyber1024,0
9412,flipped,4,12417,123,kyber1024,0
9413,flipped,4,12417,123,kyber1024,0
9414,flipped,4,12333,123,kyber1024,0
9415,flipped,4,12500,123,kyber1024,0
9416,flipped,4,12417,123,kyber1024,0
9417,flipped,4,12375,123,kyber1024,0
9418,flipped,4,12458,123,kyber1024,0
9419,flipped,4,12459,123,kyber1024,0
9420,flipped,4,12375,123,kyber1024,0
9421,flipped,4,12459,123,kyber1024,0
9422,flipped,4,12500,123,kyber1024,0
9423,flipped,4,12458,123,kyber1024,0
9424,flipped,4,12500,123,kyber1024,0
9425,flipped,4,12458,123,kyber1024,0
9426,flipped,4,12500,123,kyber1024,0
9427,flipped,4,12458,123,kyber1024,0
9428,flipped,4,12458,123,kyber1024,0
9429,flipped,4,12375,123,kyber1024,0
9430,flipped,4,12375,123,kyber1024,0
9431,flipped,4,12500,123,kyber1024,0
9432,flipped,4,12417,123,kyber1024,0
9433,flipped,4,12333,123,kyber1024,0
9434,flipped,4,12416,123,kyber1024,0
9435,flipped,4,12500,123,kyber1024,0
9436,flipped,4,12458,123,kyber1024,0
9437,flipped,4,12459,123,kyber1024,0
9438,flipped,4,12416,123,kyber1024,0
9439,flipped,4,12500,123,kyber1024,0
9440,flipped,4,12458,123,kyber1024,0
9441,flipped,4,12375,123,kyber1024,0
9442,flipped,4,12417,123,kyber1024,0
9443,flipped,4,12375,123,kyber1024,0
9444,flipped,4,12542,123,kyber1024,0
9445,flipped,4,12541,123,kyber1024,0
9446,flipped,4,12375,123,kyber1024,0
9447,flipped,4,12500,123,kyber1024,0
9448,flipped,4,12375,123,kyber1024,0
9449,flipped,4,13791,123,kyber1024,0
9450,flipped,4,13250,123,kyber1024,0
9451,flipped,4,13292,123,kyber1024,0
9452,flipped,4,13500,123,kyber1024,0
9453,flipped,4,13209,123,kyber1024,0
9454,flipped,4,12458,123,kyber1024,0
9455,flipped,4,12333,123,kyber1024,0
9456,flipped,4,12334,123,kyber1024,0
9457,flipped,4,12458,123,kyber1024,0
9458,flipped,4,12417,123,kyber1024,0
9459,flipped,4,12375,123,kyber1024,0
9460,flipped,4,12416,123,kyber1024,0
9461,flipped,4,12416,123,kyber1024,0
9462,flipped,4,12375,123,kyber1024,0
9463,flipped,4,12375,123,kyber1024,0
9464,flipped,4,12417,123,kyber1024,0
9465,flipped,4,12417,123,kyber1024,0
9466,flipped,4,12375,123,kyber1024,0
9467,flipped,4,12375,123,kyber1024,0
9468,flipped,4,12333,123,kyber1024,0
9469,flipped,4,12417,123,kyber1024,0
9470,flipped,4,12458,123,kyber1024,0
9471,flipped,4,12500,123,kyber1024,0
9472,flipped,4,12458,123,kyber1024,0
9473,flipped,4,12417,123,kyber1024,0
9474,flipped,4,12333,123,kyber1024,0
9475,flipped,4,12458,123,kyber1024,0
9476,flipped,4,12375,123,kyber1024,0
9477,flipped,4,12375,123,kyber1024,0
9478,flipped,4,12416,123,kyber1024,0
9479,flipped,4,12375,123,kyber1024,0
9480,flipped,4,12375,123,kyber1024,0
9481,flipped,4,12458,123,kyber1024,0
9482,flipped,4,12417,123,kyber1024,0
9483,flipped,4,12417,123,kyber1024,0
9484,flipped,4,12458,123,kyber1024,0
9485,flipped,4,12417,123,kyber1024,0
9486,flipped,4,12333,123,kyber1024,0
9487,flipped,4,12417,123,kyber1024,0
9488,flipped,4,12416,123,kyber1024,0
9489,flipped,4,12417,123,kyber1024,0
9490,flipped,4,12417,123,kyber1024,0
9491,flipped,4,12375,123,kyber1024,0
9492,flipped,4,12333,123,kyber1024,0
9493,flipped,4,12334,123,kyber1024,0
9494,flipped,4,12416,123,kyber1024,0
9495,flipped,4,12459,123,kyber1024,0
9496,flipped,4,12334,123,kyber1024,0
9497,flipped,4,12375,123,kyber1024,0
9498,flipped,4,12375,123,kyber1024,0
9499,flipped,4,12375,123,kyber1024,0
9500,flipped,4,12375,123,kyber1024,0
9501,flipped,4,12417,123,kyber1024,0
9502,flipped,4,12500,123,kyber1024,0
9503,flipped,4,12459,123,kyber1024,0
9504,flipped,4,12334,123,kyber1024,0
9505,flipped,4,12333,123,kyber1024,0
9506,flipped,4,12459,123,kyber1024,0
9507,flipped,4,12417,123,kyber1024,0
9508,flipped,4,12375,123,kyber1024,0
9509,flipped,4,12375,123,kyber1024,0
9510,flipped,4,12417,123,kyber1024,0
9511,flipped,4,12416,123,kyber1024,0
9512,flipped,4,12375,123,kyber1024,0
9513,flipped,4,12375,123,kyber1024,0
9514,flipped,4,12333,123,kyber1024,0
9515,flipped,4,12458,123,kyber1024,0
9516,flipped,4,12375,123,kyber1024,0
9517,flipped,4,12333,123,kyber1024,0
9518,flipped,4,12542,123,kyber1024,0
9519,flipped,4,12333,123,kyber1024,0
9520,flipped,4,12459,123,kyber1024,0
9521,flipped,4,12500,123,kyber1024,0
9522,flipped,4,12458,123,kyber1024,0
9523,flipped,4,12459,123,kyber1024,0
9524,flipped,4,12375,123,kyber1024,0
9525,flipped,4,12458,123,kyber1024,0
9526,flipped,4,12375,123,kyber1024,0
9527,flipped,4,12500,123,kyber1024,0
9528,flipped,4,12416,123,kyber1024,0
9529,flipped,4,12459,123,kyber1024,0
9530,flipped,4,12375,123,kyber1024,0
9531,flipped,4,12334,123,kyber1024,0
9532,flipped,4,12417,123,kyber1024,0
9533,flipped,4,12459,123,kyber1024,0
9534,flipped,4,12416,123,kyber1024,0
9535,flipped,4,12333,123,kyber1024,0
9536,flipped,4,12416,123,kyber1024,0
9537,flipped,4,12375,123,kyber1024,0
9538,flipped,4,12417,123,kyber1024,0
9539,flipped,4,12542,123,kyber1024,0
9540,flipped,4,12416,123,kyber1024,0
9541,flipped,4,12417,123,kyber1024,0
9542,flipped,4,12375,123,kyber1024,0
9543,flipped,4,12417,123,kyber1024,0
9544,flipped,4,12500,123,kyber1024,0
9545,flipped,4,12458,123,kyber1024,0
9546,flipped,4,12375,123,kyber1024,0
9547,flipped,4,12375,123,kyber1024,0
9548,flipped,4,12459,123,kyber1024,0
9549,flipped,4,12417,123,kyber1024,0
9550,flipped,4,12334,123,kyber1024,0
9551,flipped,4,12458,123,kyber1024,0
9552,flipped,4,12500,123,kyber1024,0
9553,flipped,4,12458,123,kyber1024,0
9554,flipped,4,12500,123,kyber1024,0
9555,flipped,4,12375,123,kyber1024,0
9556,flipped,4,12458,123,kyber1024,0
9557,flipped,4,12417,123,kyber1024,0
9558,flipped,4,12458,123,kyber1024,0
9559,flipped,4,12417,123,kyber1024,0
9560,flipped,4,12375,123,kyber1024,0
9561,flipped,4,12417,123,kyber1024,0
9562,flipped,4,12458,123,kyber1024,0
9563,flipped,4,12417,123,kyber1024,0
9564,flipped,4,12416,123,kyber1024,0
9565,flipped,4,12458,123,kyber1024,0
9566,flipped,4,12417,123,kyber1024,0
9567,flipped,4,12458,123,kyber1024,0
9568,flipped,4,12458,123,kyber1024,0
9569,flipped,4,12333,123,kyber1024,0
9570,flipped,4,12417,123,kyber1024,0
9571,flipped,4,12375,123,kyber1024,0
9572,flipped,4,12458,123,kyber1024,0
9573,flipped,4,12459,123,kyber1024,0
9574,flipped,4,12375,123,kyber1024,0
9575,flipped,4,12416,123,kyber1024,0
9576,flipped,4,12500,123,kyber1024,0
9577,flipped,4,12459,123,kyber1024,0
9578,flipped,4,12375,123,kyber1024,0
9579,flipped,4,12333,123,kyber1024,0
9580,flipped,4,12375,123,kyber1024,0
9581,flipped,4,12375,123,kyber1024,0
9582,flipped,4,12333,123,kyber1024,0
9583,flipped,4,12417,123,kyber1024,0
9584,flipped,4,12459,123,kyber1024,0
9585,flipped,4,12375,123,kyber1024,0
9586,flipped,4,12291,123,kyber1024,0
9587,flipped,4,12375,123,kyber1024,0
9588,flipped,4,12417,123,kyber1024,0
9589,flipped,4,12333,123,kyber1024,0
9590,flipped,4,12375,123,kyber1024,0
9591,flipped,4,12458,123,kyber1024,0
9592,flipped,4,12417,123,kyber1024,0
9593,flipped,4,12500,123,kyber1024,0
9594,flipped,4,12458,123,kyber1024,0
9595,flipped,4,12375,123,kyber1024,0
9596,flipped,4,12375,123,kyber1024,0
9597,flipped,4,12292,123,kyber1024,0
9598,flipped,4,12333,123,kyber1024,0
9599,flipped,4,12458,123,kyber1024,0
9600,flipped,4,12375,123,kyber1024,0
9601,flipped,4,12375,123,kyber1024,0
9602,flipped,4,12375,123,kyber1024,0
9603,flipped,4,12375,123,kyber1024,0
9604,flipped,4,12375,123,kyber1024,0
9605,flipped,4,12375,123,kyber1024,0
9606,flipped,4,12333,123,kyber1024,0
9607,flipped,4,12416,123,kyber1024,0
9608,flipped,4,12375,123,kyber1024,0
9609,flipped,4,12458,123,kyber1024,0
9610,flipped,4,12458,123,kyber1024,0
9611,flipped,4,12458,123,kyber1024,0
9612,flipped,4,12417,123,kyber1024,0
9613,flipped,4,12333,123,kyber1024,0
9614,flipped,4,12417,123,kyber1024,0
9615,flipped,4,12458,123,kyber1024,0
9616,flipped,4,12417,123,kyber1024,0
9617,flipped,4,12459,123,kyber1024,0
9618,flipped,4,12416,123,kyber1024,0
9619,flipped,4,12458,123,kyber1024,0
9620,flipped,4,12417,123,kyber1024,0
9621,flipped,4,12375,123,kyber1024,0
9622,flipped,4,12459,123,kyber1024,0
9623,flipped,4,12458,123,kyber1024,0
9624,flipped,4,12541,123,kyber1024,0
9625,flipped,4,12458,123,kyber1024,0
9626,flipped,4,12542,123,kyber1024,0
9627,flipped,4,12500,123,kyber1024,0
9628,flipped,4,12458,123,kyber1024,0
9629,flipped,4,12500,123,kyber1024,0
9630,flipped,4,12500,123,kyber1024,0
9631,flipped,4,12417,123,kyber1024,0
9632,flipped,4,12458,123,kyber1024,0
9633,flipped,4,12459,123,kyber1024,0
9634,flipped,4,12458,123,kyber1024,0
9635,flipped,4,12458,123,kyber1024,0
9636,flipped,4,12333,123,kyber1024,0
9637,flipped,4,12333,123,kyber1024,0
9638,flipped,4,12417,123,kyber1024,0
9639,flipped,4,12375,123,kyber1024,0
9640,flipped,4,12375,123,kyber1024,0
9641,flipped,4,12333,123,kyber1024,0
9642,flipped,4,12375,123,kyber1024,0
9643,flipped,4,12375,123,kyber1024,0
9644,flipped,4,12458,123,kyber1024,0
9645,flipped,4,12333,123,kyber1024,0
9646,flipped,4,12375,123,kyber1024,0
9647,flipped,4,12375,123,kyber1024,0
9648,flipped,4,12458,123,kyber1024,0
9649,flipped,4,12375,123,kyber1024,0
9650,flipped,4,12333,123,kyber1024,0
9651,flipped,4,12375,123,kyber1024,0
9652,flipped,4,12416,123,kyber1024,0
9653,flipped,4,12416,123,kyber1024,0
9654,flipped,4,12417,123,kyber1024,0
9655,flipped,4,12458,123,kyber1024,0
9656,flipped,4,12541,123,kyber1024,0
9657,flipped,4,12292,123,kyber1024,0
9658,flipped,4,12458,123,kyber1024,0
9659,flipped,4,12459,123,kyber1024,0
9660,flipped,4,12583,123,kyber1024,0
9661,flipped,4,12417,123,kyber1024,0
9662,flipped,4,12458,123,kyber1024,0
9663,flipped,4,12458,123,kyber1024,0
9664,flipped,4,12417,123,kyber1024,0
9665,flipped,4,12416,123,kyber1024,0
9666,flipped,4,12417,123,kyber1024,0
9667,flipped,4,12334,123,kyber1024,0
9668,flipped,4,12333,123,kyber1024,0
9669,flipped,4,12458,123,kyber1024,0
9670,flipped,4,12416,123,kyber1024,0
9671,flipped,4,12458,123,kyber1024,0
9672,flipped,4,12458,123,kyber1024,0
9673,flipped,4,12375,123,kyber1024,0
9674,flipped,4,12416,123,kyber1024,0
9675,flipped,4,12417,123,kyber1024,0
9676,flipped,4,12333,123,kyber1024,0
9677,flipped,4,12417,123,kyber1024,0
9678,flipped,4,12375,123,kyber1024,0
9679,flipped,4,12375,123,kyber1024,0
9680,flipped,4,12458,123,kyber1024,0
9681,flipped,4,12542,123,kyber1024,0
9682,flipped,4,12375,123,kyber1024,0
9683,flipped,4,12416,123,kyber1024,0
9684,flipped,4,12417,123,kyber1024,0
9685,flipped,4,12375,123,kyber1024,0
9686,flipped,4,12333,123,kyber1024,0
9687,flipped,4,12417,123,kyber1024,0
9688,flipped,4,12417,123,kyber1024,0
9689,flipped,4,12375,123,kyber1024,0
9690,flipped,4,12375,123,kyber1024,0
9691,flipped,4,12416,123,kyber1024,0
9692,flipped,4,12417,123,kyber1024,0
9693,flipped,4,12459,123,kyber1024,0
9694,flipped,4,12417,123,kyber1024,0
9695,flipped,4,12500,123,kyber1024,0
9696,flipped,4,12500,123,kyber1024,0
9697,flipped,4,12542,123,kyber1024,0
9698,flipped,4,12750,123,kyber1024,0
9699,flipped,4,12834,123,kyber1024,0
9700,flipped,4,12750,123,kyber1024,0
9701,flipped,4,12792,123,kyber1024,0
9702,flipped,4,13000,123,kyber1024,0
9703,flipped,4,12500,123,kyber1024,0
9704,flipped,4,12375,123,kyber1024,0
9705,flipped,4,12292,123,kyber1024,0
9706,flipped,4,12375,123,kyber1024,0
9707,flipped,4,12334,123,kyber1024,0
9708,flipped,4,12375,123,kyber1024,0
9709,flipped,4,12416,123,kyber1024,0
9710,flipped,4,12709,123,kyber1024,0
9711,flipped,4,12416,123,kyber1024,0
9712,flipped,4,12458,123,kyber1024,0
9713,flipped,4,12375,123,kyber1024,0
9714,flipped,4,12416,123,kyber1024,0
9715,flipped,4,12375,123,kyber1024,0
9716,flipped,4,12417,123,kyber1024,0
9717,flipped,4,12375,123,kyber1024,0
9718,flipped,4,12375,123,kyber1024,0
9719,flipped,4,12375,123,kyber1024,0
9720,flipped,4,12416,123,kyber1024,0
9721,flipped,4,12375,123,kyber1024,0
9722,flipped,4,12375,123,kyber1024,0
9723,flipped,4,12333,123,kyber1024,0
9724,flipped,4,12500,123,kyber1024,0
9725,flipped,4,12375,123,kyber1024,0
9726,flipped,4,12375,123,kyber1024,0
9727,flipped,4,12375,123,kyber1024,0
9728,flipped,4,12375,123,kyber1024,0
9729,flipped,4,12458,123,kyber1024,0
9730,flipped,4,12375,123,kyber1024,0
9731,flipped,4,12334,123,kyber1024,0
9732,flipped,4,12333,123,kyber1024,0
9733,flipped,4,12334,123,kyber1024,0
9734,flipped,4,12333,123,kyber1024,0
9735,flipped,4,12375,123,kyber1024,0
9736,flipped,4,12459,123,kyber1024,0
9737,flipped,4,12417,123,kyber1024,0
9738,flipped,4,12666,123,kyber1024,0
9739,flipped,4,12750,123,kyber1024,0
9740,flipped,4,12791,123,kyber1024,0
9741,flipped,4,12792,123,kyber1024,0
9742,flipped,4,12834,123,kyber1024,0
9743,flipped,4,13250,123,kyber1024,0
9744,flipped,4,12458,123,kyber1024,0
9745,flipped,4,12333,123,kyber1024,0
9746,flipped,4,12333,123,kyber1024,0
9747,flipped,4,12375,123,kyber1024,0
9748,flipped,4,12375,123,kyber1024,0
9749,flipped,4,12500,123,kyber1024,0
9750,flipped,4,12458,123,kyber1024,0
9751,flipped,4,12416,123,kyber1024,0
9752,flipped,4,12292,123,kyber1024,0
9753,flipped,4,12417,123,kyber1024,0
9754,flipped,4,12459,123,kyber1024,0
9755,flipped,4,12375,123,kyber1024,0
9756,flipped,4,12500,123,kyber1024,0
9757,flipped,4,12416,123,kyber1024,0
9758,flipped,4,12416,123,kyber1024,0
9759,flipped,4,12416,123,kyber1024,0
9760,flipped,4,12334,123,kyber1024,0
9761,flipped,4,12417,123,kyber1024,0
9762,flipped,4,12417,123,kyber1024,0
9763,flipped,4,12375,123,kyber1024,0
9764,flipped,4,12375,123,kyber1024,0
9765,flipped,4,12458,123,kyber1024,0
9766,flipped,4,12417,123,kyber1024,0
9767,flipped,4,12333,123,kyber1024,0
9768,flipped,4,12291,123,kyber1024,0
