trial,class,flips,ns,seed,kem,decap_rc
9341,clean,0,12459,123,kyber1024,0
9342,clean,0,12375,123,kyber1024,0
9343,clean,0,12417,123,kyber1024,0
9344,clean,0,12334,123,kyber1024,0
9345,clean,0,12375,123,kyber1024,0
9346,clean,0,12375,123,kyber1024,0
9347,clean,0,12417,123,kyber1024,0
9348,clean,0,12375,123,kyber1024,0
9349,clean,0,12375,123,kyber1024,0
9350,clean,0,12416,123,kyber1024,0
9351,clean,0,12417,123,kyber1024,0
9352,clean,0,12417,123,kyber1024,0
9353,clean,0,12417,123,kyber1024,0
9354,clean,0,14250,123,kyber1024,0
9355,clean,0,12458,123,kyber1024,0
9356,clean,0,12375,123,kyber1024,0
9357,clean,0,12416,123,kyber1024,0
9358,clean,0,12417,123,kyber1024,0
9359,clean,0,12458,123,kyber1024,0
9360,clean,0,12458,123,kyber1024,0
9361,clean,0,12333,123,kyber1024,0
9362,clean,0,12375,123,kyber1024,0
9363,clean,0,12458,123,kyber1024,0
9364,clean,0,12375,123,kyber1024,0
9365,clean,0,12375,123,kyber1024,0
9366,clean,0,12375,123,kyber1024,0
9367,clean,0,12416,123,kyber1024,0
9368,clean,0,12375,123,kyber1024,0
9369,clean,0,12417,123,kyber1024,0
9370,clean,0,12416,123,kyber1024,0
9371,clean,0,12375,123,kyber1024,0
9372,clean,0,12416,123,kyber1024,0
9373,clean,0,12459,123,kyber1024,0
9374,clean,0,12416,123,kyber1024,0
9375,clean,0,12375,123,kyber1024,0
9376,clean,0,12333,123,kyber1024,0
9377,clean,0,12416,123,kyber1024,0
9378,clean,0,12375,123,kyber1024,0
9379,clean,0,12417,123,kyber1024,0
9380,clean,0,12416,123,kyber1024,0
9381,clean,0,12416,123,kyber1024,0
9382,clean,0,12417,123,kyber1024,0
9383,clean,0,12417,123,kyber1024,0
9384,clean,0,12375,123,kyber1024,0
9385,clean,0,12375,123,kyber1024,0
9386,clean,0,12375,123,kyber1024,0
9387,clean,0,12416,123,kyber1024,0
9388,clean,0,12417,123,kyber1024,0
9389,clean,0,12417,123,kyber1024,0
9390,clean,0,12417,123,kyber1024,0
9391,clean,0,12458,123,kyber1024,0
9392,clean,0,12375,123,kyber1024,0
9393,clean,0,12416,123,kyber1024,0
9394,clean,0,12417,123,kyber1024,0
9395,clean,0,12458,123,kyber1024,0
9396,clean,0,12459,123,kyber1024,0
9397,clean,0,12375,123,kyber1024,0
9398,clean,0,12375,123,kyber1024,0
9399,clean,0,12459,123,kyber1024,0
9400,clean,0,12417,123,kyber1024,0
9401,clean,0,12416,123,kyber1024,0
9402,clean,0,12375,123,kyber1024,0
9403,clean,0,12417,123,kyber1024,0
9404,clean,0,12416,123,kyber1024,0
9405,clean,0,12375,123,kyber1024,0
9406,clean,0,12375,123,kyber1024,0
9407,clean,0,12375,123,kyber1024,0
9408,clean,0,12417,123,kyber1024,0
9409,clean,0,12375,123,kyber1024,0
9410,clean,0,12417,123,kyber1024,0
9411,clean,0,12375,123,kyber1024,0
9412,clean,0,12417,123,kyber1024,0
9413,clean,0,12417,123,kyber1024,0
9414,clean,0,12417,123,kyber1024,0
9415,clean,0,12375,123,kyber1024,0
9416,clean,0,12375,123,kyber1024,0
9417,clean,0,12375,123,kyber1024,0
9418,clean,0,12416,123,kyber1024,0
9419,clean,0,12459,123,kyber1024,0
9420,clean,0,12375,123,kyber1024,0
9421,clean,0,12416,123,kyber1024,0
9422,clean,0,12459,123,kyber1024,0
9423,clean,0,12375,123,kyber1024,0
9424,clean,0,12416,123,kyber1024,0
9425,clean,0,12417,123,kyber1024,0
9426,clean,0,12417,123,kyber1024,0
9427,clean,0,12458,123,kyber1024,0
9428,clean,0,12458,123,kyber1024,0
9429,clean,0,12417,123,kyber1024,0
9430,clean,0,12375,123,kyber1024,0
9431,clean,0,12375,123,kyber1024,0
9432,clean,0,12375,123,kyber1024,0
9433,clean,0,12375,123,kyber1024,0
9434,clean,0,12375,123,kyber1024,0
9435,clean,0,12375,123,kyber1024,0
9436,clean,0,12417,123,kyber1024,0
9437,clean,0,12416,123,kyber1024,0
9438,clean,0,12417,123,kyber1024,0
9439,clean,0,12459,123,kyber1024,0
9440,clean,0,12416,123,kyber1024,0
9441,clean,0,12417,123,kyber1024,0
9442,clean,0,12417,123,kyber1024,0
9443,clean,0,12416,123,kyber1024,0
9444,clean,0,12375,123,kyber1024,0
9445,clean,0,12375,123,kyber1024,0
9446,clean,0,12375,123,kyber1024,0
9447,clean,0,12459,123,kyber1024,0
9448,clean,0,12375,123,kyber1024,0
9449,clean,0,12375,123,kyber1024,0
9450,clean,0,12292,123,kyber1024,0
9451,clean,0,12417,123,kyber1024,0
9452,clean,0,12417,123,kyber1024,0
9453,clean,0,12417,123,kyber1024,0
9454,clean,0,12417,123,kyber1024,0
9455,clean,0,12417,123,kyber1024,0
9456,clean,0,12500,123,kyber1024,0
9457,clean,0,12417,123,kyber1024,0
9458,clean,0,12333,123,kyber1024,0
9459,clean,0,12375,123,kyber1024,0
9460,clean,0,12375,123,kyber1024,0
9461,clean,0,12375,123,kyber1024,0
9462,clean,0,12417,123,kyber1024,0
9463,clean,0,12417,123,kyber1024,0
9464,clean,0,12375,123,kyber1024,0
9465,clean,0,12417,123,kyber1024,0
9466,clean,0,12500,123,kyber1024,0
9467,clean,0,12416,123,kyber1024,0
9468,clean,0,12417,123,kyber1024,0
9469,clean,0,12416,123,kyber1024,0
9470,clean,0,12417,123,kyber1024,0
9471,clean,0,12416,123,kyber1024,0
9472,clean,0,12416,123,kyber1024,0
9473,clean,0,12417,123,kyber1024,0
9474,clean,0,12375,123,kyber1024,0
9475,clean,0,12334,123,kyber1024,0
9476,clean,0,12375,123,kyber1024,0
9477,clean,0,12458,123,kyber1024,0
9478,clean,0,12417,123,kyber1024,0
9479,clean,0,12333,123,kyber1024,0
9480,clean,0,12417,123,kyber1024,0
9481,clean,0,12334,123,kyber1024,0
9482,clean,0,12375,123,kyber1024,0
9483,clean,0,12458,123,kyber1024,0
9484,clean,0,12333,123,kyber1024,0
9485,clean,0,12417,123,kyber1024,0
9486,clean,0,12333,123,kyber1024,0
9487,clean,0,12375,123,kyber1024,0
9488,clean,0,12416,123,kyber1024,0
9489,clean,0,12375,123,kyber1024,0
9490,clean,0,12375,123,kyber1024,0
9491,clean,0,12333,123,kyber1024,0
9492,clean,0,12458,123,kyber1024,0
9493,clean,0,12375,123,kyber1024,0
9494,clean,0,12459,123,kyber1024,0
9495,clean,0,12375,123,kyber1024,0
9496,clean,0,12417,123,kyber1024,0
9497,clean,0,12333,123,kyber1024,0
9498,clean,0,12375,123,kyber1024,0
9499,clean,0,12375,123,kyber1024,0
9500,clean,0,12417,123,kyber1024,0
9501,clean,0,12334,123,kyber1024,0
9502,clean,0,12375,123,kyber1024,0
9503,clean,0,12417,123,kyber1024,0
9504,clean,0,12375,123,kyber1024,0
9505,clean,0,12375,123,kyber1024,0
9506,clean,0,12375,123,kyber1024,0
9507,clean,0,12375,123,kyber1024,0
9508,clean,0,12334,123,kyber1024,0
9509,clean,0,12334,123,kyber1024,0
9510,clean,0,12416,123,kyber1024,0
9511,clean,0,12416,123,kyber1024,0
9512,clean,0,12416,123,kyber1024,0
9513,clean,0,12458,123,kyber1024,0
9514,clean,0,12416,123,kyber1024,0
9515,clean,0,12375,123,kyber1024,0
9516,clean,0,12375,123,kyber1024,0
9517,clean,0,12416,123,kyber1024,0
9518,clean,0,12458,123,kyber1024,0
9519,clean,0,12375,123,kyber1024,0
9520,clean,0,12417,123,kyber1024,0
9521,clean,0,12416,123,kyber1024,0
9522,clean,0,12375,123,kyber1024,0
9523,clean,0,12333,123,kyber1024,0
9524,clean,0,12417,123,kyber1024,0
9525,clean,0,12375,123,kyber1024,0
9526,clean,0,12375,123,kyber1024,0
9527,clean,0,12375,123,kyber1024,0
9528,clean,0,12417,123,kyber1024,0
9529,clean,0,12417,123,kyber1024,0
9530,clean,0,12375,123,kyber1024,0
9531,clean,0,12292,123,kyber1024,0
9532,clean,0,12416,123,kyber1024,0
9533,clean,0,12417,123,kyber1024,0
9534,clean,0,12375,123,kyber1024,0
9535,clean,0,12375,123,kyber1024,0
9536,clean,0,12375,123,kyber1024,0
9537,clean,0,12333,123,kyber1024,0
9538,clean,0,12416,123,kyber1024,0
9539,clean,0,12417,123,kyber1024,0
9540,clean,0,12459,123,kyber1024,0
9541,clean,0,12333,123,kyber1024,0
9542,clean,0,12417,123,kyber1024,0
9543,clean,0,12375,123,kyber1024,0
9544,clean,0,12417,123,kyber1024,0
9545,clean,0,12375,123,kyber1024,0
9546,clean,0,12334,123,kyber1024,0
9547,clean,0,12375,123,kyber1024,0
9548,clean,0,12417,123,kyber1024,0
9549,clean,0,12417,123,kyber1024,0
9550,clean,0,12458,123,kyber1024,0
9551,clean,0,12417,123,kyber1024,0
9552,clean,0,12416,123,kyber1024,0
9553,clean,0,12334,123,kyber1024,0
9554,clean,0,12416,123,kyber1024,0
9555,clean,0,12417,123,kyber1024,0
9556,clean,0,12417,123,kyber1024,0
9557,clean,0,12333,123,kyber1024,0
9558,clean,0,12417,123,kyber1024,0
9559,clean,0,12458,123,kyber1024,0
9560,clean,0,12375,123,kyber1024,0
9561,clean,0,12375,123,kyber1024,0
9562,clean,0,12417,123,kyber1024,0
9563,clean,0,12417,123,kyber1024,0
9564,clean,0,12375,123,kyber1024,0
9565,clean,0,12375,123,kyber1024,0
9566,clean,0,12416,123,kyber1024,0
9567,clean,0,12416,123,kyber1024,0
9568,clean,0,12417,123,kyber1024,0
9569,clean,0,12416,123,kyber1024,0
9570,clean,0,12417,123,kyber1024,0
9571,clean,0,12333,123,kyber1024,0
9572,clean,0,12417,123,kyber1024,0
9573,clean,0,12417,123,kyber1024,0
9574,clean,0,12500,123,kyber1024,0
9575,clean,0,12417,123,kyber1024,0
9576,clean,0,12375,123,kyber1024,0
9577,clean,0,12417,123,kyber1024,0
9578,clean,0,12458,123,kyber1024,0
9579,clean,0,12375,123,kyber1024,0
9580,clean,0,12375,123,kyber1024,0
9581,clean,0,12375,123,kyber1024,0
9582,clean,0,12417,123,kyber1024,0
9583,clean,0,12417,123,kyber1024,0
9584,clean,0,12375,123,kyber1024,0
9585,clean,0,12417,123,kyber1024,0
9586,clean,0,12334,123,kyber1024,0
9587,clean,0,12333,123,kyber1024,0
9588,clean,0,12375,123,kyber1024,0
9589,clean,0,12458,123,kyber1024,0
9590,clean,0,12375,123,kyber1024,0
9591,clean,0,12459,123,kyber1024,0
9592,clean,0,12417,123,kyber1024,0
9593,clean,0,12417,123,kyber1024,0
9594,clean,0,12417,123,kyber1024,0
9595,clean,0,12375,123,kyber1024,0
9596,clean,0,12375,123,kyber1024,0
9597,clean,0,12417,123,kyber1024,0
9598,clean,0,12375,123,kyber1024,0
9599,clean,0,12417,123,kyber1024,0
9600,clean,0,12417,123,kyber1024,0
9601,clean,0,12375,123,kyber1024,0
9602,clean,0,12375,123,kyber1024,0
9603,clean,0,12375,123,kyber1024,0
9604,clean,0,12458,123,kyber1024,0
9605,clean,0,12375,123,kyber1024,0
9606,clean,0,12333,123,kyber1024,0
9607,clean,0,12417,123,kyber1024,0
9608,clean,0,12375,123,kyber1024,0
9609,clean,0,12417,123,kyber1024,0
9610,clean,0,12417,123,kyber1024,0
9611,clean,0,12375,123,kyber1024,0
9612,clean,0,12375,123,kyber1024,0
9613,clean,0,12375,123,kyber1024,0
9614,clean,0,12417,123,kyber1024,0
9615,clean,0,12417,123,kyber1024,0
9616,clean,0,12375,123,kyber1024,0
9617,clean,0,12375,123,kyber1024,0
9618,clean,0,12375,123,kyber1024,0
9619,clean,0,12500,123,kyber1024,0
9620,clean,0,12375,123,kyber1024,0
9621,clean,0,12417,123,kyber1024,0
9622,clean,0,12458,123,kyber1024,0
9623,clean,0,12416,123,kyber1024,0
9624,clean,0,12375,123,kyber1024,0
9625,clean,0,12416,123,kyber1024,0
9626,clean,0,12417,123,kyber1024,0
9627,clean,0,12416,123,kyber1024,0
9628,clean,0,12458,123,kyber1024,0
9629,clean,0,12375,123,kyber1024,0
9630,clean,0,12417,123,kyber1024,0
9631,clean,0,12417,123,kyber1024,0
9632,clean,0,12333,123,kyber1024,0
9633,clean,0,12417,123,kyber1024,0
9634,clean,0,12417,123,kyber1024,0
9635,clean,0,12416,123,kyber1024,0
9636,clean,0,12333,123,kyber1024,0
9637,clean,0,12375,123,kyber1024,0
9638,clean,0,12375,123,kyber1024,0
9639,clean,0,12458,123,kyber1024,0
9640,clean,0,12459,123,kyber1024,0
9641,clean,0,12458,123,kyber1024,0
9642,clean,0,12416,123,kyber1024,0
9643,clean,0,12375,123,kyber1024,0
9644,clean,0,12375,123,kyber1024,0
9645,clean,0,12500,123,kyber1024,0
9646,clean,0,12333,123,kyber1024,0
9647,clean,0,12375,123,kyber1024,0
9648,clean,0,12417,123,kyber1024,0
9649,clean,0,12417,123,kyber1024,0
9650,clean,0,12417,123,kyber1024,0
9651,clean,0,12458,123,kyber1024,0
9652,clean,0,12375,123,kyber1024,0
9653,clean,0,12417,123,kyber1024,0
9654,clean,0,12416,123,kyber1024,0
9655,clean,0,12417,123,kyber1024,0
9656,clean,0,12417,123,kyber1024,0
9657,clean,0,12417,123,kyber1024,0
9658,clean,0,12375,123,kyber1024,0
9659,clean,0,12375,123,kyber1024,0
9660,clean,0,12458,123,kyber1024,0
9661,clean,0,12417,123,kyber1024,0
9662,clean,0,12375,123,kyber1024,0
9663,clean,0,12417,123,kyber1024,0
9664,clean,0,12459,123,kyber1024,0
9665,clean,0,12416,123,kyber1024,0
9666,clean,0,12375,123,kyber1024,0
9667,clean,0,12333,123,kyber1024,0
9668,clean,0,12375,123,kyber1024,0
9669,clean,0,12416,123,kyber1024,0
9670,clean,0,12375,123,kyber1024,0
9671,clean,0,12416,123,kyber1024,0
9672,clean,0,12375,123,kyber1024,0
9673,clean,0,12334,123,kyber1024,0
9674,clean,0,12333,123,kyber1024,0
9675,clean,0,12375,123,kyber1024,0
9676,clean,0,12375,123,kyber1024,0
9677,clean,0,12333,123,kyber1024,0
9678,clean,0,12416,123,kyber1024,0
9679,clean,0,12417,123,kyber1024,0
9680,clean,0,12458,123,kyber1024,0
9681,clean,0,12375,123,kyber1024,0
9682,clean,0,12459,123,kyber1024,0
9683,clean,0,12417,123,kyber1024,0
9684,clean,0,12375,123,kyber1024,0
9685,clean,0,12375,123,kyber1024,0
9686,clean,0,12417,123,kyber1024,0
9687,clean,0,12417,123,kyber1024,0
9688,clean,0,12333,123,kyber1024,0
9689,clean,0,12375,123,kyber1024,0
9690,clean,0,12417,123,kyber1024,0
9691,clean,0,12416,123,kyber1024,0
9692,clean,0,12375,123,kyber1024,0
9693,clean,0,12375,123,kyber1024,0
9694,clean,0,12333,123,kyber1024,0
9695,clean,0,12375,123,kyber1024,0
9696,clean,0,12375,123,kyber1024,0
9697,clean,0,12458,123,kyber1024,0
9698,clean,0,12375,123,kyber1024,0
9699,clean,0,12375,123,kyber1024,0
9700,clean,0,12375,123,kyber1024,0
9701,clean,0,12417,123,kyber1024,0
9702,clean,0,12375,123,kyber1024,0
9703,clean,0,12375,123,kyber1024,0
9704,clean,0,12333,123,kyber1024,0
9705,clean,0,12375,123,kyber1024,0
9706,clean,0,12375,123,kyber1024,0
9707,clean,0,12417,123,kyber1024,0
9708,clean,0,12417,123,kyber1024,0
9709,clean,0,12334,123,kyber1024,0
9710,clean,0,12375,123,kyber1024,0
9711,clean,0,12375,123,kyber1024,0
9712,clean,0,12458,123,kyber1024,0
9713,clean,0,12459,123,kyber1024,0
9714,clean,0,12416,123,kyber1024,0
9715,clean,0,12416,123,kyber1024,0
9716,clean,0,12459,123,kyber1024,0
9717,clean,0,12375,123,kyber1024,0
9718,clean,0,12375,123,kyber1024,0
9719,clean,0,12417,123,kyber1024,0
9720,clean,0,12417,123,kyber1024,0
9721,clean,0,12417,123,kyber1024,0
9722,clean,0,12417,123,kyber1024,0
9723,clean,0,12375,123,kyber1024,0
9724,clean,0,12334,123,kyber1024,0
9725,clean,0,12416,123,kyber1024,0
9726,clean,0,12375,123,kyber1024,0
9727,clean,0,12417,123,kyber1024,0
9728,clean,0,12375,123,kyber1024,0
9729,clean,0,12375,123,kyber1024,0
9730,clean,0,12375,123,kyber1024,0
9731,clean,0,12459,123,kyber1024,0
9732,clean,0,12375,123,kyber1024,0
9733,clean,0,12375,123,kyber1024,0
9734,clean,0,12416,123,kyber1024,0
9735,clean,0,12416,123,kyber1024,0
9736,clean,0,12334,123,kyber1024,0
9737,clean,0,12375,123,kyber1024,0
9738,clean,0,12458,123,kyber1024,0
9739,clean,0,12375,123,kyber1024,0
9740,clean,0,12375,123,kyber1024,0
9741,clean,0,12416,123,kyber1024,0
9742,clean,0,12417,123,kyber1024,0
9743,clean,0,12416,123,kyber1024,0
9744,clean,0,12459,123,kyber1024,0
9745,clean,0,12417,123,kyber1024,0
9746,clean,0,12458,123,kyber1024,0
9747,clean,0,12333,123,kyber1024,0
9748,clean,0,12375,123,kyber1024,0
9749,clean,0,12416,123,kyber1024,0
9750,clean,0,12416,123,kyber1024,0
9751,clean,0,12375,123,kyber1024,0
9752,clean,0,12375,123,kyber1024,0
9753,clean,0,12459,123,kyber1024,0
9754,clean,0,12375,123,kyber1024,0
9755,clean,0,12417,123,kyber1024,0
9756,clean,0,12333,123,kyber1024,0
9757,clean,0,12375,123,kyber1024,0
9758,clean,0,12417,123,kyber1024,0
9759,clean,0,12375,123,kyber1024,0
9760,clean,0,12458,123,kyber1024,0
9761,clean,0,12417,123,kyber1024,0
9762,clean,0,12458,123,kyber1024,0
9763,clean,0,12417,123,kyber1024,0
9764,clean,0,12416,123,kyber1024,0
9765,clean,0,12375,123,kyber1024,0
9766,clean,0,12375,123,kyber1024,0
9767,clean,0,12417,123,kyber1024,0
9768,clean,0,12375,123,kyber1024,0
9769,clean,0,12417,123,kyber1024,0
9770,clean,0,12375,123,kyber1024,0
9771,clean,0,12416,123,kyber1024,0
9772,clean,0,12375,123,kyber1024,0
9773,clean,0,12375,123,kyber1024,0
9774,clean,0,12417,123,kyber1024,0
9775,clean,0,12375,123,kyber1024,0
9776,clean,0,12375,123,kyber1024,0
9777,clean,0,12416,123,kyber1024,0
9778,clean,0,12416,123,kyber1024,0
9779,clean,0,12375,123,kyber1024,0
9780,clean,0,12375,123,kyber1024,0
9781,clean,0,12417,123,kyber1024,0
9782,clean,0,12375,123,kyber1024,0
9783,clean,0,12333,123,kyber1024,0
9784,clean,0,12458,123,kyber1024,0
9785,clean,0,12417,123,kyber1024,0
9786,clean,0,12416,123,kyber1024,0
9787,clean,0,12334,123,kyber1024,0
9788,clean,0,12375,123,kyber1024,0
9789,clean,0,12375,123,kyber1024,0
9790,clean,0,12416,123,kyber1024,0
9791,clean,0,12417,123,kyber1024,0
9792,clean,0,12375,123,kyber1024,0
9793,clean,0,12333,123,kyber1024,0
9794,clean,0,12375,123,kyber1024,0
9795,clean,0,12417,123,kyber1024,0
9796,clean,0,12417,123,kyber1024,0
9797,clean,0,12375,123,kyber1024,0
9798,clean,0,12375,123,kyber1024,0
9799,clean,0,12417,123,kyber1024,0
9800,clean,0,12375,123,kyber1024,0
9801,clean,0,12375,123,kyber1024,0
9802,clean,0,12458,123,kyber1024,0
9803,clean,0,12417,123,kyber1024,0
9804,clean,0,12375,123,kyber1024,0
9805,clean,0,12375,123,kyber1024,0
9806,clean,0,12417,123,kyber1024,0
9807,clean,0,12417,123,kyber1024,0
9808,clean,0,12375,123,kyber1024,0
9809,clean,0,12375,123,kyber1024,0
9810,clean,0,12417,123,kyber1024,0
9811,clean,0,12375,123,kyber1024,0
9812,clean,0,12416,123,kyber1024,0
9813,clean,0,12375,123,kyber1024,0
9814,clean,0,12375,123,kyber1024,0
9815,clean,0,12333,123,kyber1024,0
9816,clean,0,12417,123,kyber1024,0
9817,clean,0,12375,123,kyber1024,0
9818,clean,0,12416,123,kyber1024,0
9819,clean,0,12500,123,kyber1024,0
9820,clean,0,13250,123,kyber1024,0
9821,clean,0,13375,123,kyber1024,0
9822,clean,0,13333,123,kyber1024,0
9823,clean,0,19125,123,kyber1024,0
9824,clean,0,14167,123,kyber1024,0
9825,clean,0,13334,123,kyber1024,0
9826,clean,0,12417,123,kyber1024,0
9827,clean,0,12500,123,kyber1024,0
9828,clean,0,12416,123,kyber1024,0
9829,clean,0,12416,123,kyber1024,0
9830,clean,0,12416,123,kyber1024,0
9831,clean,0,12333,123,kyber1024,0
9832,clean,0,12417,123,kyber1024,0
9833,clean,0,12375,123,kyber1024,0
9834,clean,0,12458,123,kyber1024,0
9835,clean,0,12459,123,kyber1024,0
9836,clean,0,12375,123,kyber1024,0
9837,clean,0,12375,123,kyber1024,0
9838,clean,0,12417,123,kyber1024,0
9839,clean,0,12375,123,kyber1024,0
9840,clean,0,12417,123,kyber1024,0
9841,clean,0,12417,123,kyber1024,0
9842,clean,0,12417,123,kyber1024,0
9843,clean,0,12375,123,kyber1024,0
9844,clean,0,12375,123,kyber1024,0
9845,clean,0,12458,123,kyber1024,0
9846,clean,0,12458,123,kyber1024,0
9847,clean,0,12417,123,kyber1024,0
9848,clean,0,12417,123,kyber1024,0
9849,clean,0,12458,123,kyber1024,0
9850,clean,0,12417,123,kyber1024,0
9851,clean,0,12417,123,kyber1024,0
9852,clean,0,12417,123,kyber1024,0
9853,clean,0,12417,123,kyber1024,0
9854,clean,0,12416,123,kyber1024,0
9855,clean,0,12500,123,kyber1024,0
9856,clean,0,12417,123,kyber1024,0
9857,clean,0,12375,123,kyber1024,0
9858,clean,0,12417,123,kyber1024,0
9859,clean,0,12500,123,kyber1024,0
9860,clean,0,12416,123,kyber1024,0
9861,clean,0,12375,123,kyber1024,0
9862,clean,0,12459,123,kyber1024,0
9863,clean,0,12542,123,kyber1024,0
9864,clean,0,12375,123,kyber1024,0
9865,clean,0,12416,123,kyber1024,0
9866,clean,0,12458,123,kyber1024,0
9867,clean,0,12417,123,kyber1024,0
9868,clean,0,12500,123,kyber1024,0
9869,clean,0,12417,123,kyber1024,0
9870,clean,0,12458,123,kyber1024,0
9871,clean,0,12375,123,kyber1024,0
9872,clean,0,12375,123,kyber1024,0
9873,clean,0,12417,123,kyber1024,0
9874,clean,0,12416,123,kyber1024,0
9875,clean,0,12459,123,kyber1024,0
9876,clean,0,12375,123,kyber1024,0
9877,clean,0,12417,123,kyber1024,0
9878,clean,0,12417,123,kyber1024,0
9879,clean,0,12417,123,kyber1024,0
9880,clean,0,12417,123,kyber1024,0
9881,clean,0,12375,123,kyber1024,0
9882,clean,0,12375,123,kyber1024,0
9883,clean,0,12459,123,kyber1024,0
9884,clean,0,12416,123,kyber1024,0
9885,clean,0,12375,123,kyber1024,0
9886,clean,0,12500,123,kyber1024,0
9887,clean,0,12334,123,kyber1024,0
9888,clean,0,12417,123,kyber1024,0
9889,clean,0,12458,123,kyber1024,0
9890,clean,0,12417,123,kyber1024,0
9891,clean,0,12417,123,kyber1024,0
9892,clean,0,12459,123,kyber1024,0
9893,clean,0,12416,123,kyber1024,0
9894,clean,0,12458,123,kyber1024,0
9895,clean,0,12417,123,kyber1024,0
9896,clean,0,12458,123,kyber1024,0
9897,clean,0,12417,123,kyber1024,0
9898,clean,0,12417,123,kyber1024,0
9899,clean,0,12458,123,kyber1024,0
9900,clean,0,12417,123,kyber1024,0
9901,clean,0,12459,123,kyber1024,0
9902,clean,0,12375,123,kyber1024,0
9903,clean,0,12416,123,kyber1024,0
9904,clean,0,12458,123,kyber1024,0
9905,clean,0,12458,123,kyber1024,0
9906,clean,0,12375,123,kyber1024,0
9907,clean,0,12416,123,kyber1024,0
9908,clean,0,12417,123,kyber1024,0
9909,clean,0,12500,123,kyber1024,0
9910,clean,0,12416,123,kyber1024,0
9911,clean,0,12417,123,kyber1024,0
9912,clean,0,12333,123,kyber1024,0
9913,clean,0,12333,123,kyber1024,0
9914,clean,0,12417,123,kyber1024,0
9915,clean,0,12500,123,kyber1024,0
9916,clean,0,12416,123,kyber1024,0
9917,clean,0,12416,123,kyber1024,0
9918,clean,0,12416,123,kyber1024,0
9919,clean,0,12458,123,kyber1024,0
9920,clean,0,12417,123,kyber1024,0
9921,clean,0,12458,123,kyber1024,0
9922,clean,0,12375,123,kyber1024,0
9923,clean,0,12375,123,kyber1024,0
9924,clean,0,12458,123,kyber1024,0
9925,clean,0,12417,123,kyber1024,0
9926,clean,0,12375,123,kyber1024,0
9927,clean,0,12500,123,kyber1024,0
9928,clean,0,12333,123,kyber1024,0
9929,clean,0,12417,123,kyber1024,0
9930,clean,0,12459,123,kyber1024,0
9931,clean,0,12417,123,kyber1024,0
9932,clean,0,12333,123,kyber1024,0
9933,clean,0,12417,123,kyber1024,0
9934,clean,0,12417,123,kyber1024,0
9935,clean,0,12416,123,kyber1024,0
9936,clean,0,12416,123,kyber1024,0
9937,clean,0,12417,123,kyber1024,0
9938,clean,0,12375,123,kyber1024,0
9939,clean,0,12375,123,kyber1024,0
9940,clean,0,12458,123,kyber1024,0
9941,clean,0,12459,123,kyber1024,0
9942,clean,0,12416,123,kyber1024,0
9943,clean,0,12375,123,kyber1024,0
9944,clean,0,12458,123,kyber1024,0
9945,clean,0,12500,123,kyber1024,0
9946,clean,0,12375,123,kyber1024,0
9947,clean,0,12458,123,kyber1024,0
9948,clean,0,12416,123,kyber1024,0
9949,clean,0,12458,123,kyber1024,0
9950,clean,0,12500,123,kyber1024,0
9951,clean,0,12417,123,kyber1024,0
9952,clean,0,12417,123,kyber1024,0
9953,clean,0,12458,123,kyber1024,0
9954,clean,0,12417,123,kyber1024,0
9955,clean,0,12458,123,kyber1024,0
9956,clean,0,12458,123,kyber1024,0
9957,clean,0,12416,123,kyber1024,0
9958,clean,0,12417,123,kyber1024,0
9959,clean,0,12375,123,kyber1024,0
9960,clean,0,12417,123,kyber1024,0
9961,clean,0,12458,123,kyber1024,0
9962,clean,0,12417,123,kyber1024,0
9963,clean,0,12459,123,kyber1024,0
9964,clean,0,12416,123,kyber1024,0
9965,clean,0,12417,123,kyber1024,0
9966,clean,0,12458,123,kyber1024,0
9967,clean,0,12417,123,kyber1024,0
9968,clean,0,12417,123,kyber1024,0
9969,clean,0,12417,123,kyber1024,0
9970,clean,0,12416,123,kyber1024,0
9971,clean,0,12500,123,kyber1024,0
9972,clean,0,12375,123,kyber1024,0
9973,clean,0,12375,123,kyber1024,0
9974,clean,0,12417,123,kyber1024,0
9975,clean,0,12459,123,kyber1024,0
9976,clean,0,12458,123,kyber1024,0
9977,clean,0,12417,123,kyber1024,0
9978,clean,0,12417,123,kyber1024,0
9979,clean,0,12375,123,kyber1024,0
9980,clean,0,12375,123,kyber1024,0
9981,clean,0,12417,123,kyber1024,0
9982,clean,0,12416,123,kyber1024,0
9983,clean,0,12417,123,kyber1024,0
9984,clean,0,12375,123,kyber1024,0
9985,clean,0,12375,123,kyber1024,0
9986,clean,0,12417,123,kyber1024,0
9987,clean,0,12417,123,kyber1024,0
9988,clean,0,12334,123,kyber1024,0
9989,clean,0,12416,123,kyber1024,0
9990,clean,0,12459,123,kyber1024,0
9991,clean,0,12375,123,kyber1024,0
9992,clean,0,12333,123,kyber1024,0
9993,clean,0,12417,123,kyber1024,0
9994,clean,0,12458,123,kyber1024,0
9995,clean,0,12417,123,kyber1024,0
9996,clean,0,12416,123,kyber1024,0
9997,clean,0,12375,123,kyber1024,0
9998,clean,0,12417,123,kyber1024,0
9999,clean,0,12459,123,kyber1024,0
10000,clean,0,12375,123,kyber1024,0
10001,clean,0,12459,123,kyber1024,0
10002,clean,0,12458,123,kyber1024,0
10003,clean,0,12375,123,kyber1024,0
10004,clean,0,12375,123,kyber1024,0
10005,clean,0,12500,123,kyber1024,0
